name,DFT-per,GCN-per
VAVCED_FSR_relaxed,3.008294106,2.819505453
YUFKOC_FSR_relaxed,0.479656994,0.493138671
HOGJIX_freeONLY_relaxed,1.552495956,1.615889788
WOCVES_FSR_relaxed,0.363308996,0.347075224
AFIVIX_FSR_relaxed,2.428935051,2.366541624
SAHXEH_FSR_relaxed,2.948288918,2.6645329
YAHLUP_FSR_relaxed,4.350007057,4.327965736
PEPXAK_FSR_relaxed,4.701434135,4.380829334
WEFQUW_FSR_relaxed,2.404213905,2.086539745
OGOWAK_FSR_relaxed,0.888913989,0.855500579
NELXIL_FSR_relaxed,2.618233919,2.765325546
XEXPOH_FSR_relaxed,2.637037992,2.539107084
FAFXUG_FSR_relaxed,3.430314064,3.962367058
SEYVAU01_FSR_relaxed,3.396868944,2.986830235
USEBAW_FSR_relaxed,3.522437096,3.792776585
WEWFAI_FSR_relaxed,3.913853884,3.926946163
SIVGOV_FSR_relaxed,5.211278915,5.13792944
HIYMEI_FSR_relaxed,1.775100946,2.227892399
SOXDAM_freeONLY_relaxed,3.809417963,2.93780756
NABBEA01_FSR_relaxed,0.744544029,0.804210901
NATETZ01_FSR_relaxed,4.764287949,4.699278831
UVUPIM_FSR_relaxed,1.202414989,1.465572119
IXIREO_FSR_relaxed,2.527393103,3.195702076
PUNBAC_FSR_relaxed,3.223052979,3.185666561
PIYDUZ_FSR_relaxed,1.834241033,1.555269718
HIXYIY_FSR_relaxed,2.769314051,2.677020311
HUJTUB_FSR_relaxed,1.399224043,1.010497332
PITVOD_FSR_relaxed,0.188596994,0.438062787
ROJKOT_FSR_relaxed,0.586017013,0.532147169
COKRAX_FSR_relaxed,2.021555901,0.970317125
EBINEK_FSR_relaxed,0.97457999,0.782818675
RIGROR_FSR_relaxed,0.609917998,0.758038878
NIXSAQ_FSR_relaxed,0.590632021,0.410317183
FELXEA_FSR_relaxed,3.859050989,3.944570541
RISGIM_FSR_relaxed,3.157383919,3.011940718
VIZDIS_FSR_relaxed,2.486213923,2.627055883
QIFNIC_FSR_relaxed,2.709173918,3.108363152
SERGOO_FSR_relaxed,0.918767989,0.902282476
EKETUL_freeONLY_relaxed,2.739377022,3.084736347
GIMFOZ_FSR_relaxed,1.797003031,1.940032125
GUPCOK01_FSR_relaxed,3.937625885,4.190933704
SUMYOQ_FSR_relaxed,4.527998924,4.321854591
DAFGUN_FSR_relaxed,1.788437009,2.01402688
MEWNAD_FSR_relaxed,3.292709112,3.132295609
QURDEN_FSR_relaxed,2.235693932,2.214805841
QADSEV_FSR_relaxed,0.441255003,0.463989973
UVOQED_FSR_relaxed,3.191740036,3.183021545
FUGCAL_FSR_relaxed,2.644197941,2.804890633
YORSII_FSR_relaxed,3.327670097,3.164917231
GUPCUQ01_FSR_relaxed,2.505321026,2.625142336
OXPACU_FSR_relaxed,0.84057498,0.706097722
INAKIT_FSR_relaxed,1.134489059,1.058709979
PUPMET_FSR_relaxed,2.202584982,2.861697197
DAZDAK_FSR_relaxed,2.751532078,2.799866199
CESYEF01_FSR_relaxed,1.488705039,1.589277387
DUWWOH03_FSR_relaxed,4.182668209,4.210800648
CUCSIE_FSR_relaxed,2.424026966,3.053630114
JEGCAC_FSR_relaxed,2.721877098,2.570879936
WUVJII_FSR_relaxed,0.982248008,0.83917284
YEPKOW_FSR_relaxed,2.498038054,2.129817009
PIZKUG_FSR_relaxed,0.521404982,0.528233171
SUQFUH01_FSR_relaxed,1.366063952,1.396361113
HIYMIM_FSR_relaxed,2.160804033,1.348948956
NEDGUB_FSR_relaxed,2.339782953,2.367022753
KEGVAW_FSR_relaxed,1.186117053,1.22120595
NANNAU_FSR_relaxed,2.280196905,2.351222515
GEYSUA_FSR_relaxed,2.462821007,2.42235589
CUMBAO_FSR_relaxed,4.632000923,4.418674469
MUZJIB_FSR_relaxed,0.318632007,0.460108876
RIXDIM_FSR_relaxed,1.870568991,2.059209347
ZETLAN_FSR_relaxed,1.915645003,1.957509279
TIDVUZ_FSR_relaxed,0.538527012,0.474103451
XEHTEK_FSR_relaxed,0.541015029,0.425261378
IHAWAP_FSR_relaxed,2.721911907,2.391819239
SIGXUE_FSR_relaxed,0.452661008,0.681285858
GODDIO_FSR_relaxed,3.079361916,2.854960918
GIFKEL_freeONLY_relaxed,3.184556961,2.987434626
OFIFAL_FSR_relaxed,2.903908968,2.841393948
QAWGON_FSR_relaxed,2.214930058,2.127762556
COQYUD_FSR_relaxed,3.029736996,2.072093725
CEBCAP_FSR_relaxed,3.039335012,3.032491207
TUGDOQ_FSR_relaxed,2.433077097,2.631029844
ITOZEY_FSR_relaxed,0.990778983,0.838233948
TONQEU_FSR_relaxed,1.180544019,1.112209201
IJEZOO_FSR_relaxed,0.903467,0.901625872
BIMSAU_FSR_relaxed,0.548256993,0.435232162
BENFUX_FSR_relaxed,0.829590976,0.754442215
VIFCIY_FSR_relaxed,0.232749999,0.413751483
SIJREJ_FSR_relaxed,2.959956884,2.869216681
EPIRUS_FSR_relaxed,1.328156948,0.971327186
BEWKIY_FSR_relaxed,0.847168982,0.875004888
AFEGAV_FSR_relaxed,3.254686117,3.461746216
FIBHOQ_FSR_relaxed,3.866583109,3.74311018
AQIQAT_FSR_relaxed,2.21895504,2.402315378
OZAXET_FSR_relaxed,0.370027006,0.375400424
BADLUQ_FSR_relaxed,2.107223988,2.10977602
ZOPGUJ_FSR_relaxed,1.302744031,1.107147336
WUVGOL_FSR_relaxed,2.829478025,3.096527815
UGEKUM_FSR_relaxed,3.179763079,3.083393097
IGOJAR_FSR_relaxed,0.374817014,0.787134051
GUNZIA_freeONLY_relaxed,1.363142967,1.557079077
BACMOH10_FSR_relaxed,0.895317018,0.720222235
NAZNAF_FSR_relaxed,3.127358913,2.715556145
CIVTAF_FSR_relaxed,2.269607067,1.989170551
IJEXEB_FSR_relaxed,1.707350016,2.521785736
IPEBIO01_FSR_relaxed,2.761018038,3.005881548
EZESAF_freeONLY_relaxed,0.548943996,0.926210761
RUGPAM_FSR_relaxed,1.926692009,1.711919904
ESEFUF_FSR_relaxed,3.201757908,3.080731392
HILJES_FSR_relaxed,2.582472086,2.058956861
NETTAK_FSR_relaxed,2.725363016,2.630249023
PATPUW_FSR_relaxed,0.772181988,0.766765356
WAKCOD_FSR_relaxed,3.323241949,3.157146454
GIXNIN_FSR_relaxed,2.512527943,2.990365982
RIFRAB_FSR_relaxed,2.85758996,2.76697135
PIMDIB_FSR_relaxed,2.384150028,2.663892746
DIMCAF_FSR_relaxed,2.624102116,2.786719322
XOMJOY_freeONLY_relaxed,2.352978945,1.974315286
YUBFUX_FSR_relaxed,4.763106823,4.502581596
BOLGUF_FSR_relaxed,2.790419102,2.877490997
GICTOB01_FSR_relaxed,2.531737089,2.236430883
MILBEO_FSR_relaxed,2.627307892,2.991101265
OPANUP_FSR_relaxed,2.161122084,1.523742199
QARRAE_FSR_relaxed,1.373810053,1.606814981
FASWED_FSR_relaxed,3.134464979,3.079405069
NEVHOM_FSR_relaxed,3.284382105,3.039623976
ELOFOA_FSR_relaxed,3.474148035,3.575247765
CUYTEW_FSR_relaxed,1.481925011,1.466430664
ELUGUO_FSR_relaxed,0.883292019,0.840074182
ROGMEG_FSR_relaxed,2.554918051,2.484940052
EFOWUT01_FSR_relaxed,3.144560099,3.099244118
SEHRUV_FSR_relaxed,1.917539954,2.08348012
MUTNAS_FSR_relaxed,0.312889993,0.519444108
QUMFAG_FSR_relaxed,2.555660963,2.631763935
MITROX_FSR_relaxed,4.303009033,3.997943878
HEKKUD_FSR_relaxed,2.085412979,2.111464977
GEQTON_FSR_relaxed,2.788678885,3.489079237
FEWRAB_FSR_relaxed,1.043508053,0.803990245
WABZIK_FSR_relaxed,0.854112983,1.212507725
MEZXIB_FSR_relaxed,3.197911978,2.773989916
DBUPCU_FSR_relaxed,0.950649977,0.704746962
TUYLEF_FSR_relaxed,2.916755915,3.32683301
JEMNAR_freeONLY_relaxed,0.479871988,0.744223833
PILPAD_FSR_relaxed,0.011803,3.086299419
NELXUX_FSR_relaxed,2.958583117,2.920387268
PURTUS_FSR_relaxed,3.123868942,3.650629044
QEZZIF_freeONLY_relaxed,0.344442993,0.30523324
OVEJAC_FSR_relaxed,1.958269,2.12294817
XUHKIW_FSR_relaxed,1.879995942,2.158409595
FAGWUI_FSR_relaxed,2.467298031,2.913257122
DACYAI_FSR_relaxed,2.562860012,2.138606548
LUPCIK_FSR_relaxed,2.914874077,2.769732237
SIPYUM_FSR_relaxed,0.436286986,0.598517299
ANAZEW_FSR_relaxed,2.884337902,3.082313776
POJQEL_FSR_relaxed,4.311972141,4.556471825
DUKYIT_FSR_relaxed,0.652722001,0.818889499
SISWEX_FSR_relaxed,0.869036973,0.853067636
QEWYID_FSR_relaxed,2.941713095,3.340262651
BAHNOQ_FSR_relaxed,1.431625009,1.244420052
FURSIV01_FSR_relaxed,1.850126028,2.150569916
MATTUX_freeONLY_relaxed,2.046046972,1.640398502
UGASAX_FSR_relaxed,3.713223934,3.42244029
BUQSUE_FSR_relaxed,2.837204933,2.645943642
YEKNOT_FSR_relaxed,1.599128008,2.055348396
LECGEH_FSR_relaxed,0.223014995,0.37456274
OJOBIY01_FSR_relaxed,1.822625041,1.720258474
BEVQOJ01_FSR_relaxed,3.590562105,3.493409157
KIWMIN_FSR_relaxed,0.579723001,0.704883814
BAKJII_FSR_relaxed,0.44859001,0.271049261
KIJPEA_FSR_relaxed,1.827694058,2.276049614
EFIWAT_FSR_relaxed,0.583692014,0.755431771
BEQRUM_FSR_relaxed,2.343909025,2.282391787
FORKUU_freeONLY_relaxed,1.357668996,0.900956869
QOTMIW_FSR_relaxed,1.585612059,0.895374537
SARJAY_FSR_relaxed,0.668268979,0.562743425
HIQVAH_FSR_relaxed,3.068681955,2.830691099
GANLOY_FSR_relaxed,2.366014957,2.192780256
TELMOO01_FSR_relaxed,1.954130054,2.030505419
XAKPOQ_FSR_relaxed,2.800913095,2.971589088
KCLNLA01_FSR_relaxed,0.620397985,0.556614399
GAXGET01_FSR_relaxed,0.375479996,0.393831611
QASYUH_FSR_relaxed,2.962378979,3.308743477
OCECUX_FSR_relaxed,2.148399115,2.175686598
RUJFOS_FSR_relaxed,0.939669013,0.608847857
AVUXIY_FSR_relaxed,2.62054491,2.357955217
NUVDOY_FSR_relaxed,3.8051579,3.532665491
FOCYUT_FSR_relaxed,2.468760014,2.213627815
LABJAB_FSR_relaxed,4.176161766,4.170259953
BOQSUW01_FSR_relaxed,1.524037004,1.589707732
FIHLEP_FSR_relaxed,2.944874048,2.910746574
KABTEO_FSR_relaxed,0.765789986,0.777761102
POXHIU_FSR_relaxed,2.322942972,2.526709795
YUXQOY_freeONLY_relaxed,0.764084995,0.994063139
POHMAC_FSR_relaxed,2.830806017,2.977377415
GIMHEQ_FSR_relaxed,3.638973951,3.527230263
IZAVOW_FSR_relaxed,1.171630979,0.655940771
QAPSUY_FSR_relaxed,1.08692205,0.592354417
OBUFAT_FSR_relaxed,3.288029909,3.133950233
FUZXAA_FSR_relaxed,1.025856018,0.826442361
BINBIM_FSR_relaxed,2.435231924,2.231255054
DIYYIW_FSR_relaxed,3.51345706,3.585936069
FOXHUX_freeONLY_relaxed,0.093569003,-0.017395258
ODIJES_FSR_relaxed,0.70085299,1.048695922
KUXHIW_FSR_relaxed,2.890528917,2.877765179
RINSUF_FSR_relaxed,3.098546982,3.239066362
QIKXEN_FSR_relaxed,3.024641991,3.228858471
YIMNUF_FSR_relaxed,0.193577006,0.164920568
QIVZEC_FSR_relaxed,1.553863049,2.123166561
KINZEP_FSR_relaxed,3.074817896,2.788324833
RINFEB_FSR_relaxed,4.616827965,4.480112553
TEQLEJ01_FSR_relaxed,3.256123066,3.082718611
EJOMUM_FSR_relaxed,2.032164097,1.825499773
NOLRIR_FSR_relaxed,2.772650003,2.767959118
POKFUR_FSR_relaxed,3.155889034,3.054004431
FOWXOG01_FSR_relaxed,2.199701071,1.973642588
OWAVOY_FSR_relaxed,3.588910103,3.343790531
EJOPID_FSR_relaxed,2.942058086,2.586325645
DEFVER_FSR_relaxed,3.672713041,3.53776288
NIJVEI_FSR_relaxed,2.471581936,2.620161295
HIPMEA_FSR_relaxed,2.136404991,2.701329231
BUQCEV_FSR_relaxed,4.717302799,4.76086235
WAVZOK_FSR_relaxed,0.231245995,0.581075549
ESEVIH_freeONLY_relaxed,3.505124092,3.203698635
FODFIP_FSR_relaxed,2.420142889,2.215535402
LIJXEI_freeONLY_relaxed,1.73409605,2.307226658
MUJKAF_FSR_relaxed,0.977710009,0.755590796
ATOMIF_FSR_relaxed,0.693268001,1.137251616
QIPYAP_FSR_relaxed,3.24741292,2.719708681
VUKWUV_FSR_relaxed,1.392001033,1.214965582
GUVKOZ_FSR_relaxed,2.230983973,1.853818655
DUKYOZ_FSR_relaxed,2.945231915,2.74135685
UTIBIK_FSR_relaxed,1.975044012,2.008732319
ACEKOK_FSR_relaxed,2.80623889,3.054163694
POLBEZ01_FSR_relaxed,0.741950989,0.854688764
MIWNAJ_FSR_relaxed,3.047534943,3.231853008
KIWLOS_FSR_relaxed,2.260286093,2.285528421
QEWMAJ_FSR_relaxed,3.105679989,3.256951094
OVEGIG_FSR_relaxed,2.798602104,3.154982805
CIZPIM_FSR_relaxed,0.747389972,0.893203735
ASUCIC01_FSR_relaxed,2.81882906,3.112607718
JADWAN_FSR_relaxed,0.77522099,1.085770369
MEJLET_FSR_relaxed,4.616985798,4.42316246
SIXTUP_FSR_relaxed,2.704922915,2.644751072
NAZXOE_FSR_relaxed,4.334428787,4.477314949
QUVFAQ_FSR_relaxed,4.284329891,4.384583473
DOZCUQ01_FSR_relaxed,3.034564972,3.288986683
WOLMUG_freeONLY_relaxed,0.040879998,0.39539063
PIDVII_FSR_relaxed,2.393903017,1.954344273
NARTOR_FSR_relaxed,3.17910099,3.039791107
BEMLEM_FSR_relaxed,3.802006006,3.588053703
IYEQUA_FSR_relaxed,4.085455894,3.724480152
PALHOA_FSR_relaxed,1.645761013,2.207540751
QIYSOH_FSR_relaxed,1.415585995,1.514769554
SIVGIP_FSR_relaxed,5.306718826,5.194159508
DUXTOG_FSR_relaxed,2.358829021,2.804169655
LOKBUJ_FSR_relaxed,3.563659906,3.521495342
MUCNAA_FSR_relaxed,2.659127951,2.644637585
EQOZAN_FSR_relaxed,2.429049969,2.765800476
QAYLEK_FSR_relaxed,1.439424992,2.250405073
AGEWOZ_FSR_relaxed,3.427647114,3.25488615
JUFLED_FSR_relaxed,2.410271883,2.557568789
TIJHAW_FSR_relaxed,0.905139983,0.549185514
OLIGAT_FSR_relaxed,2.194080114,2.058063745
YUVGOL_SL_relaxed,0.226047993,1.229017735
BIYHEZ_FSR_relaxed,2.554605961,3.075647354
SOJTOA_FSR_relaxed,1.238847017,0.726665258
MEMYOS_FSR_relaxed,0.882302999,0.751900911
FEPFIS_FSR_relaxed,2.119436026,2.30581975
ZUFWEE_FSR_relaxed,2.693873882,2.662002087
OTUSON_FSR_relaxed,2.670106888,2.528782129
CILDAD_FSR_relaxed,1.424746037,1.734841347
AJEWUH_FSR_relaxed,1.013707042,1.143168688
EXOKIM_FSR_relaxed,0.389034003,0.627216458
AHAMIG_FSR_relaxed,1.47132194,0.880068183
SOQVIF_FSR_relaxed,3.313936949,3.739399672
QANZEL_FSR_relaxed,2.995974064,3.088660479
EGAGEA_freeONLY_relaxed,3.358647108,4.019860268
HITYUG_FSR_relaxed,0.79124701,0.866541266
TUBMIO_FSR_relaxed,1.659008026,2.167444706
CUYJEM_FSR_relaxed,2.82623601,2.879853725
RANQIJ_FSR_relaxed,0.280276,0.269492745
ETEMIB_FSR_relaxed,0.298332989,0.326996565
UYURUC_FSR_relaxed,3.100409985,3.266325474
FADWIR_FSR_relaxed,2.352132082,2.383434296
ULIMAF_FSR_relaxed,0.316372007,0.404805899
LAVDUK_FSR_relaxed,2.360053062,2.8558743
JEXJUS_FSR_relaxed,2.476691008,2.254868984
NIYZIG_freeONLY_relaxed,2.982774019,3.008939743
BIHRAO_FSR_relaxed,1.303925991,1.45570612
QIBVED_FSR_relaxed,1.515094995,1.930699468
HOPCAQ_FSR_relaxed,3.195755959,2.687872171
LUTKIW_FSR_relaxed,0.093501002,0.515297651
IPINEC_FSR_relaxed,0.417225987,0.437843442
KOGZEM_FSR_relaxed,2.284142971,2.357192993
MUVGOA_freeONLY_relaxed,1.698724031,1.322194099
DIPROL_FSR_relaxed,1.736925006,2.353081226
GIRQAB_FSR_relaxed,1.688601017,1.884384871
CEKYEY_FSR_relaxed,2.837547064,2.847891331
LACCUP_FSR_relaxed,2.909022093,2.878509283
NEFTOI_FSR_relaxed,2.899394989,3.057301044
WUXMOR02_FSR_relaxed,0.136526003,0.399394989
UTELIQ_FSR_relaxed,1.490867019,1.314542294
ETEVOP_FSR_relaxed,0.541683972,0.546796679
ESUZAU_FSR_relaxed,2.456424952,1.476878643
SAQJIE_FSR_relaxed,2.560410976,2.480803013
TUFHUY_FSR_relaxed,1.602769971,1.568353653
BAJXER_FSR_relaxed,4.675508976,4.598835468
NUVYIN_freeONLY_relaxed,1.056547046,1.19609046
LOZVAZ_FSR_relaxed,0.353855014,0.553319693
ECAWIP_FSR_relaxed,4.373733997,4.063673496
BIKXIE_FSR_relaxed,1.675389051,2.012785673
MARMEA_FSR_relaxed,4.400814056,4.579389095
LOFFES_FSR_relaxed,2.747281075,3.008188963
QASZUI_FSR_relaxed,3.288651943,2.960824966
FOKBIS_FSR_relaxed,1.878489017,2.041746855
PODREH_FSR_relaxed,2.622797012,2.908690453
NEMXUB_FSR_relaxed,4.541060925,4.481734276
VUKGIS_FSR_relaxed,0.853287995,0.979121208
MOSZOK_FSR_relaxed,1.477576971,1.123107672
DORVUD01_FSR_relaxed,0.458617002,0.727983475
YAMXOC_FSR_relaxed,3.928036928,3.384028435
NAPHIY_FSR_relaxed,0.925001025,0.94690454
YADHUH01_FSR_relaxed,0.889796019,0.831054688
GITBUI_FSR_relaxed,0.663302004,0.817741394
QQQGTA01_FSR_relaxed,4.420866966,4.368814468
NUHQEN_FSR_relaxed,0.752547979,0.680344105
KALFOU_FSR_relaxed,1.518811941,1.068877339
CUSRAK_FSR_relaxed,2.774518013,2.236590385
ETUSUI_FSR_relaxed,4.508130074,4.618940353
IFENUF_FSR_relaxed,1.885077,2.326814413
PAZXOD_FSR_relaxed,0.234922007,0.383724928
FIDWEX_FSR_relaxed,2.354329109,2.380704165
IQOZUJ_FSR_relaxed,0.796199977,0.745232463
AMULAX_FSR_relaxed,0.659466028,0.518490195
WEMVUI_FSR_relaxed,2.399303913,2.923023224
ROJHUU_FSR_relaxed,1.080067992,1.045678258
MUZMOL_FSR_relaxed,3.398585081,3.292185783
NALXIJ_FSR_relaxed,0.061372999,1.360200882
ESIPUR02_FSR_relaxed,0.978574991,0.730122089
NICVAW_FSR_relaxed,2.035373926,1.883219242
XINLAI_FSR_relaxed,0.223523006,0.404231429
SEJSUW_FSR_relaxed,0.552505016,0.368356705
QQQBKV10_FSR_relaxed,3.484144926,3.200332642
KEVRAF_FSR_relaxed,3.253690958,2.516751528
BUCWIH_FSR_relaxed,1.900365949,2.132387161
JUXWOO_FSR_relaxed,1.027080059,1.275965452
RAFGIQ_FSR_relaxed,0.539101005,0.521206737
YOYFEY_FSR_relaxed,0.97763598,0.884208441
TONLOY_freeONLY_relaxed,3.581722021,3.060276985
VIQLEN_FSR_relaxed,3.432491064,3.609549284
FIQYOU_FSR_relaxed,0.148270994,0.148732185
RUMFAI_FSR_relaxed,1.276525021,1.692950726
EQOQEH_FSR_relaxed,4.955012798,4.794916153
GUJTIP_FSR_relaxed,1.49375999,1.250565767
ESEHOB_FSR_relaxed,0.918150008,0.839808941
GITTOT01_manual_relaxed,0.697902977,0.993566394
EZAWOT_FSR_relaxed,0.909345984,0.762543201
MIJLEX_FSR_relaxed,1.208248019,0.960108519
ANAZAS_FSR_relaxed,2.990565062,3.041729212
IZEXAM_FSR_relaxed,0.670418978,0.26293993
DOGZUV_FSR_relaxed,1.553464055,2.0484128
WEHSUZ_FSR_relaxed,2.273453951,2.658028603
CITBEO_FSR_relaxed,0.874927998,0.640787125
XECSUV_FSR_relaxed,2.52888298,2.781188011
SAMLAT_FSR_relaxed,2.267184973,3.093767643
GAFPEK_FSR_relaxed,4.915662766,4.766768456
XOYSUB_FSR_relaxed,2.85752511,2.650364876
ROGJOP_FSR_relaxed,3.020154953,3.543815613
AMILUE_FSR_relaxed,2.597387075,2.226747036
IJEZUU_FSR_relaxed,0.890287995,0.909074068
QAMKAR_FSR_relaxed,3.733163118,3.801818132
TAPQUZ_FSR_relaxed,2.591062069,2.60453558
HAWJIA_FSR_relaxed,2.422869921,2.812334061
FAQSEW_FSR_relaxed,2.039412975,2.464668512
DEZKAW_FSR_relaxed,0.796205997,0.55738914
VEFTOR_FSR_relaxed,3.382138968,3.239620924
UXEXAY_FSR_relaxed,2.800513983,3.053512096
LUYGOD_FSR_relaxed,2.319405079,2.371379614
PTRPHT02_FSR_relaxed,3.242113113,3.428278685
DUNLOP_FSR_relaxed,0.747044027,0.719999552
MEWFAY_FSR_relaxed,1.951225042,2.247815371
QUVDOB_FSR_relaxed,2.886039019,3.051136971
HOGSIG_FSR_relaxed,0.354777008,0.843687654
IBIHIL_FSR_relaxed,0.713643014,0.694321275
RIHWOW_FSR_relaxed,2.508892059,2.612754345
ESEHIV_FSR_relaxed,0.530287981,0.813954234
XILNIQ01_FSR_relaxed,2.319179058,2.532620668
TAZTOG_FSR_relaxed,1.114060998,1.416133285
NAKTIE_FSR_relaxed,0.648652017,0.431372404
ODAVIA_FSR_relaxed,2.756429911,2.952786922
OWIHUZ_FSR_relaxed,3.395251036,3.291959524
QUXZOZ_FSR_relaxed,2.191641092,2.299643993
PERDAS_FSR_relaxed,3.023581982,3.143745899
AHXCUD10_FSR_relaxed,0.851607025,0.683308125
GOLQII_FSR_relaxed,2.225259066,2.195697784
MOYYIJ_FSR_relaxed,0.590837002,0.526326776
HAZNAZ_FSR_relaxed,3.037741899,2.953933239
BENJAH_FSR_relaxed,0.964928985,0.788695574
QOTBOQ_FSR_relaxed,0.924495995,0.985845447
SUJQOE_freeONLY_relaxed,2.122334957,1.815135241
VEGXAI_FSR_relaxed,2.838742971,3.394285202
WIKWAQ_FSR_relaxed,2.335510015,2.581930161
BORNAY_FSR_relaxed,3.712773085,3.521744251
QUSVOQ_FSR_relaxed,0.349555999,0.309326887
KAFPUE_FSR_relaxed,0.242326006,0.420184016
KAGBIG_FSR_relaxed,3.053463936,3.112791061
EVUNOY_FSR_relaxed,4.310076237,4.302229404
HEBJAB_FSR_relaxed,0.170871004,0.458329916
DOHGEO_FSR_relaxed,1.705970049,1.901575804
BARJIO_FSR_relaxed,3.136275053,2.964292526
MUPYIG_FSR_relaxed,4.663521767,4.3984375
GEBZAR_FSR_relaxed,0.403351992,0.399175882
MEDQOC_FSR_relaxed,3.156410933,3.07422471
EXUXUR_FSR_relaxed,2.894710064,2.66667676
QOZHEU01_FSR_relaxed,1.008496046,0.646529675
XUCNAL_FSR_relaxed,2.769172907,2.7176826
SEBMOE_FSR_relaxed,2.977005005,3.147515535
UBIKEY_FSR_relaxed,0.201425001,0.357212782
AWIZIP_FSR_relaxed,2.258923054,2.130904436
TIJPUZ_FSR_relaxed,0.890439987,0.786416292
FELXIE_FSR_relaxed,3.455768108,3.220089436
DEDTAJ_FSR_relaxed,2.859276056,2.485250235
PEFSIE_FSR_relaxed,0.249906003,0.711999774
MOSGUY_FSR_relaxed,3.365432978,3.902682304
OBODOA_FSR_relaxed,3.103586912,2.980502129
MUZCUF_FSR_relaxed,2.613023996,2.643861771
ILUSOZ_FSR_relaxed,2.590781927,3.825620174
ETUXUM_FSR_relaxed,4.393396854,4.182311058
KUTNUK_FSR_relaxed,0.246619001,0.495225549
ITOZUO_FSR_relaxed,0.995959997,0.845381975
DIYXER_FSR_relaxed,3.211323023,3.234064579
TOQGEN_FSR_relaxed,0.953992009,0.710780025
ELUKUT_FSR_relaxed,3.192688942,3.182803392
TUKVIF_FSR_relaxed,3.926667929,3.901280642
UVIGIR_FSR_relaxed,5.463275909,4.961361885
DOHVOM_FSR_relaxed,2.886603117,3.11682868
RONXUP_FSR_relaxed,0.378206998,0.687478542
WITSUQ_FSR_relaxed,3.154957056,3.084020615
UMUXAC_FSR_relaxed,1.796602964,2.071484804
HISBEQ_FSR_relaxed,0.457479,0.398253441
OLAXEG_FSR_relaxed,3.276643991,2.98737812
QAXCEY_FSR_relaxed,2.018666983,1.73331058
MAJBAA01_FSR_relaxed,0.712583005,0.529417515
IYEQIO_FSR_relaxed,4.313176155,4.0915308
CIHSIW_FSR_relaxed,0.814463019,0.990691304
MIGKOD_FSR_relaxed,2.644226074,2.624034882
CLIMCD_FSR_relaxed,3.958875895,3.934026718
DUFGIW_FSR_relaxed,0.075106002,0.732369065
DORQAD01_FSR_relaxed,2.152815104,2.157691002
EXEVUZ_FSR_relaxed,2.031435966,1.829002857
QAZJOT_FSR_relaxed,2.84859395,2.801970959
XIPCEF_FSR_relaxed,0.718604028,0.534349322
OBUHUR_FSR_relaxed,0.584281027,0.387590528
POCQOO_FSR_relaxed,2.476644039,2.770833254
EQUHAZ_FSR_relaxed,3.95113492,4.05975008
ABAYEI_FSR_relaxed,2.551116943,2.568636179
KUXFAK_FSR_relaxed,1.039270997,0.960866213
MAQVAD_FSR_relaxed,4.024950981,3.987492561
GUDDUF_FSR_relaxed,2.965123892,3.275821686
FEVRED_FSR_relaxed,1.082599998,1.781434655
PUKDAC_FSR_relaxed,2.390784979,2.516840935
XETPOC_FSR_relaxed,4.470859051,4.676895142
UFAREB_FSR_relaxed,3.044401884,2.906708241
NIBXON_FSR_relaxed,0.788088977,0.794451356
YAYRIC02_FSR_relaxed,2.895091057,2.818252563
VAHVOR_FSR_relaxed,1.767519951,1.620708704
YEYCUC_SL_relaxed,2.853704929,3.110533237
FOVPOX_freeONLY_relaxed,2.618447065,2.762603045
DUWFOS_freeONLY_relaxed,5.185369015,4.581000805
MEYKAE_FSR_relaxed,3.275702,3.145563602
JOFZUZ_FSR_relaxed,2.459316015,2.363622189
TORKAO_FSR_relaxed,2.292752028,2.27464819
APASAN_FSR_relaxed,0.078310996,0.627814651
VIYGIV_FSR_relaxed,2.899236917,2.765022039
RABNEP_FSR_relaxed,3.270658016,3.184589624
UHITEL_FSR_relaxed,3.103676081,3.15956521
ROQFEI01_FSR_relaxed,3.138494015,3.086488962
ETIXEM_FSR_relaxed,2.751574039,1.920458913
NALFAJ_FSR_relaxed,3.066497087,3.189691067
DAQLOZ_FSR_relaxed,1.700158,1.93999958
UFOQIS_FSR_relaxed,1.399837971,2.190238237
BOKXIK_FSR_relaxed,0.002652,0.360415459
TOFVER_FSR_relaxed,2.094783068,2.394130707
ADEZUH_FSR_relaxed,4.183124065,4.385577679
OKISEH_FSR_relaxed,3.490051985,2.974101067
MOCJEU_FSR_relaxed,3.495770931,3.419388294
KOGNAW_FSR_relaxed,1.921350956,2.332684517
SEYWIC_FSR_relaxed,5.103644848,5.135456085
KOJLUR_FSR_relaxed,0.858199,0.728260636
ENUZIY_FSR_relaxed,2.110347986,2.189151049
ACUGAH_FSR_relaxed,3.003814936,3.149388075
HOYROE_FSR_relaxed,3.394052982,3.770964622
GUKCAS_FSR_relaxed,1.51413703,1.76100719
LEDQIV_FSR_relaxed,4.497101784,4.225436211
DATPAP_FSR_relaxed,2.658828974,2.129624605
HAVZAG_FSR_relaxed,2.287621975,2.171049595
LIFNIY_FSR_relaxed,2.955117941,2.785863161
TIBMOH_FSR_relaxed,0.837845981,0.797628999
SEFLAT_FSR_relaxed,1.642436028,2.040862083
FOCVUQ_FSR_relaxed,2.383460999,1.828822613
